Date,Vendor Code,Vendor,County,"Notes for ""Other",Product Description,Program,Proteins LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indvid Meal LBS,Individ Meals,Total Pounds
6/23/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,90.00,72.00,90.00
6/23/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,187.50,150.00,187.50
6/23/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,52.50,42.00,52.50
6/23/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,2376.00,,,,1620.00,,885.00,0.00,,4881.00
6/24/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,637.00,,,,202.00,,5674.00,0.00,,6513.00
6/26/2023,BL,Bread of Life,MAR,,Bread,CCFN,,,,,420.00,,,0.00,,420.00
6/26/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
6/26/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bread,CCFN,,,,,168.00,,,0.00,,168.00
6/26/2023,CFP,Culver Food Pantry,MAR,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
6/26/2023,CTA,Christ Temple Apostolic Church,SJ,,Meals & Bulk,CCFN,361.00,,,,113.00,,1218.00,75.00,60.00,1767.00
6/26/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,79.00,,,,21.00,,187.00,0.00,,287.00
6/26/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,97.00,,,,,,357.00,0.00,,454.00
6/26/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,17.00,,,,215.00,,173.00,0.00,,405.00
6/26/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,CCFN,,,,,,,,375.00,300.00,375.00
6/27/2023,BL,Bread of Life,MAR,,Meals & Bulk,CCFN,37.00,,20.00,34.00,367.00,18.00,946.00,150.00,120.00,1572.00
6/27/2023,CFP,Culver Food Pantry,MAR,,Meals & Bulk,CCFN,62.00,,,,,,346.00,150.00,120.00,558.00
6/27/2023,MHM,Monastery of the Holy Martyrs,MAR,,Meals & Bulk,CCFN,279.00,,,,46.00,,2011.00,150.00,120.00,2486.00
6/27/2023,SER,Serenity House,MAR,,Bulk,CCFN,,,,,,,98.50,0.00,,98.50
6/27/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,90.00,,,,141.00,,735.00,0.00,,966.00
6/27/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,23.00,,,,31.00,,65.00,0.00,,119.00
6/27/2023,ANT,Antioch Missionary Baptist Church,SJ,,Bulk,CCFN,68.00,,,,48.00,,638.00,0.00,,754.00
6/27/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,66.00,,,,,,12.00,0.00,,78.00
6/27/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,,,,,150.00,,1134.00,0.00,,1284.00
6/28/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,,Bulk,Backpack,150.00,,,,90.00,,500.00,0.00,,740.00
6/28/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,,Bulk,Backpack,,,1.00,4.00,26.00,,460.00,0.00,,491.00
6/28/2023,FCDC,Family Christian Development Center,ELK,,Bread,CCFN,,,,,105.00,,,0.00,,105.00
6/28/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,167.00,,,,39.00,,1073.00,0.00,,1279.00
6/28/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,153.00,,,12.00,21.00,,88.00,0.00,,274.00
6/28/2023,SH,Store House,SJ,,Bread,CCFN,,,,,84.00,,,0.00,,84.00
6/28/2023,MFP,Mishawaka Food Pantry,SJ,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
6/28/2023,AIDS,Aids Ministries,SJ,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
6/28/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,29.00,,,,23.00,,243.00,0.00,,295.00
6/28/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,27.00,,,,120.00,,65.00,0.00,,212.00
6/28/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Meals & Bulk,CCFN,279.00,,,,334.00,,1945.00,37.50,30.00,2595.50
6/28/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,46.00,,,28.00,36.00,,304.00,0.00,,414.00
6/28/2023,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,Bulk,CCFN,18.00,,,,,,239.00,0.00,,257.00
6/28/2023,DFM,Divine Faith Ministry,SJ,,Bulk,CCFN,,,,,402.00,,208.00,0.00,,610.00
6/28/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,136.00,,,,22.00,5.00,330.00,0.00,,493.00
6/28/2023,LTC,Life Treatment Center (wants to remain ANON),SJ,,Bulk,CCFN,,,,,45.00,,36.00,0.00,,81.00
6/28/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,50.00,,15.00,6.00,74.00,,196.00,0.00,,341.00
6/28/2023,NC,New Carlisle UMC,SJ,,Bulk,CCFN,55.00,,,,59.00,,82.00,0.00,,196.00
6/28/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,,,,,,,832.00,0.00,,832.00
6/28/2023,GFP,Gymtown Food Pantry,ELK,,Meals & Bread,CCFN,,,,,112.00,,,150.00,120.00,262.00
6/28/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,315.00,,90.00,150.00,301.50,,1162.00,0.00,,2018.50
6/28/2023,MIDD,Middlebury Food Pantry,ELK,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
6/28/2023,MIDD,Middlebury Food Pantry,ELK,,Bulk,CCFN,43.00,,37.00,14.00,184.00,,144.00,0.00,,422.00
6/28/2023,NAP,Nappanee Open Door,ELK,,Bread,CCFN,,,,,42.00,,,0.00,,42.00
6/28/2023,NAP,Nappanee Open Door,ELK,,Meals & Bulk,CCFN,131.00,,,,,,98.00,37.50,30.00,266.50
6/28/2023,SALVE,Salvation Army: Elkhart,ELK,,Bulk,CCFN,,,,,21.00,,174.00,0.00,,195.00
6/28/2023,THB,The Hub Bristol,ELK,,Bread,CCFN,,,,,140.00,,,0.00,,140.00
6/28/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,130.00,,43.00,55.00,32.00,,429.00,0.00,,689.00
6/28/2023,WHC,World Harvest Church,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
6/28/2023,WHC,World Harvest Church,ELK,,Meals & Bulk,CCFN,161.00,,,,251.00,7.00,1256.00,150.00,120.00,1825.00
6/29/2023,CCFP,Clay Church Food Pantry,SJ,,Meals & Bread,CCFN,,,,,350.00,,,375.00,300.00,725.00
6/29/2023,SBCS,South Bend Community Schools: Darden,SJ,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
6/29/2023,SBCS,South Bend Community Schools: Washington HS,SJ,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
6/29/2023,SBCS,South Bend Community Schools: Harrison,SJ,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
6/29/2023,SBCS,South Bend Community Schools: Marshall Traditional School,SJ,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
6/29/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,9.00,,,,,,113.00,0.00,,122.00
6/29/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,,,,,15.00,,,0.00,,15.00
6/29/2023,GP,The Grace Place,SJ,,Bulk,CCFN,44.00,,5.00,7.00,7.00,,162.00,0.00,,225.00
6/29/2023,CTA,Christ Temple Apostolic Church,SJ,,Meals & Bulk,CCFN,116.00,,,,,10.00,749.00,75.00,60.00,950.00
6/29/2023,KBI,Kingdom Business International,SJ,,Meals & Bulk,CCFN,105.00,,52.00,,435.00,,2695.00,187.50,150.00,3474.50
6/29/2023,MVC,Miami Village Church,SJ,,Bulk,CCFN,30.00,,17.00,15.00,,,,0.00,,62.00
6/29/2023,SH,Store House,SJ,,Meals & Bulk,CCFN,143.00,,10.00,,174.00,,1507.00,37.50,30.00,1871.50
6/29/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,59.00,,,,23.00,,1060.00,0.00,,1142.00
6/29/2023,MFP,Mishawaka Food Pantry,SJ,,Meals & Bulk,CCFN,343.00,,21.00,99.00,142.00,,963.00,300.00,240.00,1868.00
6/29/2023,VINC,St. Vincent de Paul: Center,ELK,,Meals & Bulk,CCFN,23.00,,,,180.00,,100.00,127.50,102.00,430.50
6/30/2023,ELK,Elhart Schoos: Beardsley Elementary,ELK,,Meals,Backpack,,,,,,,,600.00,480.00,600.00
6/30/2023,ELK,Elkhart Schools: Mary Beck,ELK,,Meals,Backpack,,,,,,,,300.00,240.00,300.00
6/30/2023,GCS,Goshen Schools: Goshen Middle School,ELK,,Meals,Backpack,,,,,,,,75.00,60.00,75.00
6/30/2023,GCS,Goshen Schools: Hay Park,ELK,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
6/30/2023,GCS,Goshen Schools: Pringle Park,ELK,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
6/30/2023,GCS,Goshen Schools: Roxbury Park,ELK,,Meals,Backpack,,,,,,,,225.00,180.00,225.00
6/30/2023,GCS,Goshen Schools: Shanklin Park,ELK,,Meals,Backpack,,,,,,,,562.50,450.00,562.50
6/30/2023,OTH,Other,SJ,Take Heart,Bulk,CCFN,,,,,,,296.00,0.00,,296.00
6/30/2023,RMCD,Ronald McDonald House,SJ,,Hot Meals,CCFN,,,,,,,,325.00,260.00,325.00
6/30/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,90.00,72.00,90.00
6/30/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,187.50,150.00,187.50
6/30/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,52.50,42.00,52.50
6/30/2023,VINC,St. Vincent de Paul: St Pius,ELK,,Meals,CCFN,,,,,,,,150.00,120.00,150.00
7/1/2023,BRCKE,Brick of Hope - Elkhart,ELK,,Bulk,CCFN,1264.00,,194.00,,677.00,,402.00,0.00,,2537.00
7/3/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,67.00,,,,,,50.00,0.00,,117.00
7/3/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,181.00,,,,30.00,,86.00,0.00,,297.00
7/3/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,203.00,,,,60.00,,144.00,0.00,,407.00
7/3/2023,PS,Project Scope,ELK,,Bulk,CCFN,,,,,60.00,,12.00,0.00,,72.00
7/5/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Middlebury,Bulk,Backpack,48.00,,4.00,,6.00,,179.00,0.00,,237.00
7/5/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,24.00,,,,,,296.00,0.00,,320.00
7/5/2023,FCDC,Family Christian Development Center,ELK,,Bread,CCFN,,,,,105.00,,,0.00,,105.00
7/5/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,,,,,,,72.00,0.00,,72.00
7/5/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,87.00,,91.00,24.00,21.00,5.00,168.00,0.00,,396.00
7/5/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,43.00,,,,,,,0.00,,43.00
7/5/2023,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,Meals & Bulk,CCFN,96.00,,,,,,144.00,150.00,120.00,390.00
7/5/2023,STA,St Augustine's Parish,SJ,,Bulk,CCFN,30.00,,,,120.00,,,0.00,,150.00
7/5/2023,DFM,Divine Faith Ministry,SJ,,Bulk,CCFN,195.00,,2.00,16.00,3.00,,257.00,0.00,,473.00
7/5/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,,,,,,,353.00,0.00,,353.00
7/5/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,207.00,,9.00,,168.00,,330.00,0.00,,714.00
7/5/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,437.00,,,,12.00,,509.00,0.00,,958.00
7/5/2023,AIDS,Aids Ministries,SJ,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
7/5/2023,NC,New Carlisle UMC,SJ,,Bulk,CCFN,134.00,,,,,,12.00,0.00,,146.00
7/5/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,374.00,,82.00,75.00,115.00,,198.00,0.00,,844.00
7/5/2023,GFP,Gymtown Food Pantry,ELK,,Meals & Bread,CCFN,,,,,112.00,,,150.00,120.00,262.00
7/5/2023,MIDD,Middlebury Food Pantry,ELK,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
7/5/2023,NAP,Nappanee Open Door,ELK,,Meals,CCFN,,,,,,,,75.00,60.00,75.00
7/5/2023,NAP,Nappanee Open Door,ELK,,Bread,CCFN,,,,,42.00,,,0.00,,42.00
7/5/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,92.00,,31.00,55.00,30.00,22.00,,0.00,,230.00
7/5/2023,THB,The Hub Bristol,ELK,,Bread,CCFN,,,,,210.00,,,0.00,,210.00
7/5/2023,WHC,World Harvest Church,ELK,,Bulk,CCFN,494.00,,33.00,11.00,303.00,,817.00,0.00,,1658.00
7/5/2023,WHC,World Harvest Church,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
7/6/2023,HOH,Hands of Hope,OTH,,Bulk,CCFN,,,,,2580.00,3648.00,,0.00,,6228.00
7/6/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,102.00,,13.00,10.00,44.00,5.00,172.00,0.00,,346.00
7/6/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,95.00,,,,53.00,,255.00,0.00,,403.00
7/6/2023,CATH,Catholic Charities,SJ,,Bulk,CCFN,172.00,,,,174.00,,530.00,0.00,,876.00
7/6/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,17.00,,8.00,,65.00,,71.00,0.00,,161.00
7/6/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,112.00,,,58.00,32.00,200.00,211.00,0.00,,613.00
7/6/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,211.00,,7.00,,72.00,,47.00,0.00,,337.00
7/6/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,22.00,,,,22.00,,768.00,0.00,,812.00
7/6/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,12.00,,,,40.00,,144.00,0.00,,196.00
7/6/2023,MFP,Mishawaka Food Pantry,SJ,,Bulk,CCFN,385.00,,45.00,,5.00,5.00,508.00,0.00,,948.00
7/6/2023,SH,Store House,SJ,,Bulk,CCFN,125.00,,4.00,,,,627.00,0.00,,756.00
7/6/2023,CCFP,Clay Church Food Pantry,SJ,,Meals & Bread,CCFN,,,,,350.00,,,375.00,300.00,725.00
7/6/2023,MFP,Mishawaka Food Pantry,SJ,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
7/6/2023,SH,Store House,SJ,,Bread,CCFN,,,,,84.00,,,0.00,,84.00
7/6/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,,,,,,,233.00,0.00,,233.00
7/7/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Bremen,Bulk,CCFN,,,,,,,536.00,0.00,,536.00
7/7/2023,CAPS,Child & Parent Services (CAPS),ELK,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
7/7/2023,ELK,Elkhart Schools: Pierre Moran,ELK,,Meals,Backpack,,,,,,,,862.50,690.00,862.50
7/7/2023,OTH,Other,OTH,Helping HAnds,Bulk,CCFN,,,,12.00,5.00,,48.00,15.00,12.00,80.00
7/7/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,,,,,,,536.00,0.00,,536.00
7/7/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,118.00,,,,60.00,,24.00,0.00,,202.00
7/7/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,60.00,,,,82.00,,,0.00,,142.00
7/7/2023,RMCD,Ronald McDonald House,SJ,,Bulk,CCFN,,15.00,8.00,7.00,60.00,,149.00,0.00,,239.00
7/7/2023,GP,The Grace Place,SJ,,Bulk,CCFN,50.00,,,,27.00,,658.00,0.00,,735.00
7/7/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,118.00,,,,118.00,,,0.00,,236.00
7/7/2023,BC,Briarcliff Rehab,SJ,,Bulk,CCFN,,,,,55.00,,,0.00,,55.00
7/7/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,66.00,,14.00,,,,189.00,0.00,,269.00
7/7/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,90.00,72.00,90.00
7/7/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,187.50,150.00,187.50
7/7/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,52.50,42.00,52.50
7/7/2023,MIDD,Middlebury Food Pantry,ELK,,Bulk,CCFN,136.00,,256.00,28.00,215.00,,,0.00,,635.00
7/7/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,,,,,,,536.00,0.00,,536.00
7/10/2023,ELK,Elkhart Schools: Westside Middle School,ELK,,Meals,Backpack,,,,,,,,165.00,132.00,165.00
7/10/2023,MRN,Maranatha Missionary Baptist Church,SJ,,"Meals, Bulk, & Bread",CCFN,,,,,33.00,,136.00,75.00,60.00,244.00
7/10/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,,,,,,,24.00,0.00,,24.00
7/10/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,12.00,,12.00,,24.00,,151.00,0.00,,199.00
7/10/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,35.00,,,,32.00,70.00,441.00,0.00,,578.00
7/10/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,118.00,,,,118.00,,20.00,0.00,,256.00
7/10/2023,BC,Briarcliff Rehab,SJ,,Bulk,CCFN,,,,,55.00,,20.00,0.00,,75.00
7/10/2023,IUSB,IUSB: Titans Feeding Titans,SJ,,Meals & Bulk,CCFN,170.00,,11.00,,12.00,,476.00,37.50,30.00,706.50
7/10/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,CCFN,,,,,,,,375.00,300,375.00
7/11/2023,BL,Bread of Life,MAR,,Bread,CCFN,,,,,420.00,,,0.00,,420.00
7/11/2023,DAV,David's Courage,MAR,,Bread,CCFN,,,,,14.00,,,0.00,,14.00
7/11/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
7/11/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bread,CCFN,,,,,168.00,,,0.00,,168.00
7/11/2023,CFP,Culver Food Pantry,MAR,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
7/11/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,47.00,,1.00,,143.00,80.00,162.00,0.00,,433.00
7/11/2023,BL,Bread of Life,MAR,,Bulk,CCFN,206.00,,,,45.00,178.00,95.00,0.00,,524.00
7/11/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,84.00,,,,46.00,,,0.00,,130.00
7/11/2023,DAV,David's Courage,MAR,,Meals & Bulk,CCFN,,,3.00,,,,173.00,30.00,24.00,206.00
7/11/2023,SER,Serenity House,MAR,,Bulk,CCFN,,,,,,,409.00,0.00,,409.00
7/11/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,58.00,,17.00,3.00,14.00,104.00,878.00,0.00,,1074.00
7/11/2023,CFP,Culver Food Pantry,MAR,,Meals & Bulk,CCFN,40.00,,,,18.00,,513.00,45.00,36.00,616.00
7/11/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,10.00,,16.00,,16.00,9.00,461.00,0.00,,512.00
7/11/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,43.00,,,,,48.00,,0.00,,91.00
7/11/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,38.00,,7.00,,24.00,35.00,141.00,0.00,,245.00
7/11/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,145.00,,42.00,38.00,,29.00,46.00,0.00,,300.00
7/11/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,274.00,,,,274.00,,,0.00,,548.00
7/11/2023,GFP,Gymtown Food Pantry,ELK,,Meals & Bread,CCFN,,,,,112.00,,,150.00,120.00,262.00
7/11/2023,MIDD,Middlebury Food Pantry,ELK,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
7/11/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,,,,,336.00,,,0.00,,336.00
7/11/2023,THB,The Hub Bristol,ELK,,Bread,CCFN,,,,,140.00,,,0.00,,140.00
7/11/2023,WHC,World Harvest Church,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
7/12/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,40.00,,,45.00,23.00,,658.00,0.00,,766.00
7/12/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Middlebury,Bulk,Backpack,24.00,,2.00,,8.00,,608.00,0.00,,642.00
7/12/2023,FCDC,Family Christian Development Center,ELK,,Bread,CCFN,,,,,118.00,,,0.00,,118.00
7/12/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,8.00,,33.00,159.00,72.00,30.00,606.00,0.00,,908.00
7/12/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,,,8.00,8.00,,,18.00,0.00,,34.00
7/12/2023,OTH,Other,OTH,Camp Millhouse,Bulk,CCFN,9.00,,3.00,,5.00,44.00,49.00,0.00,,110.00
7/12/2023,OTH,Other,OTH,West Side Church of Christ,Bulk,CCFN,8.00,,,,,,98.00,0.00,,106.00
7/12/2023,AIDS,Aids Ministries,SJ,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
7/12/2023,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,Bulk,CCFN,9.00,,,,,,170.00,0.00,,179.00
7/12/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,120.00,,36.00,73.00,2.00,143.00,602.00,0.00,,976.00
7/12/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,,,,,239.00,0.00,,239.00
7/12/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,,,11.00,,,6.00,,0.00,,17.00
7/12/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,63.00,,,,45.00,,12.00,0.00,,120.00
7/12/2023,STA,St Augustine's Parish,SJ,,Bulk,CCFN,,,18.00,188.00,45.00,,,0.00,,251.00
7/12/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,45.00,,,,,,16.00,0.00,,61.00
7/12/2023,LADY,Our Lady of the Road,SJ,,Meals & Bulk,CCFN,36.00,,37.00,5.00,,11.00,403.00,75.00,60.00,567.00
7/12/2023,DFM,Divine Faith Ministry,SJ,,Bulk,CCFN,163.00,,,45.00,117.00,,696.00,0.00,,1021.00
7/12/2023,OAK,Oaklawn: Oliver Apts,SJ,,Meals & Bulk,CCFN,49.00,,2.00,71.00,7.00,97.00,418.00,30.00,24.00,674.00
7/12/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,8.00,,2.00,,10.00,4.00,17.00,0.00,,41.00
7/12/2023,NC,New Carlisle UMC,SJ,,Bulk,CCFN,126.00,,16.00,,64.00,,75.00,0.00,,281.00
7/12/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,364.00,,175.00,289.00,59.00,,214.00,0.00,,1101.00
7/12/2023,MIDD,Middlebury Food Pantry,ELK,,Meals & Bulk,CCFN,180.00,,46.00,,8.00,108.00,494.00,75.00,60.00,911.00
7/12/2023,NAP,Nappanee Open Door,ELK,,Bread,CCFN,,,,,47.00,,,0.00,,47.00
7/12/2023,NAP,Nappanee Open Door,ELK,,Meals & Bulk,CCFN,68.00,,,62.00,63.00,,479.00,75.00,60.00,747.00
7/12/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,72.00,,77.00,43.00,14.00,16.00,71.00,0.00,,293.00
7/12/2023,WHC,World Harvest Church,ELK,,Meals & Bulk,CCFN,430.00,,43.00,,150.00,10.00,42.00,150.00,120.00,825.00
7/13/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,84.00,,,,48.00,,,0.00,,132.00
7/13/2023,SH,Store House,SJ,,Bread,CCFN,,,,,84.00,,,0.00,,84.00
7/13/2023,MFP,Mishawaka Food Pantry,SJ,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
7/13/2023,CCFP,Clay Church Food Pantry,SJ,,Meals & Bread,CCFN,,,,,350.00,,,375.00,300.00,725.00
7/13/2023,SBCS,South Bend Community Schools: Adult Ed,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
7/13/2023,SBCS,South Bend Community Schools: Washington HS,SJ,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
7/13/2023,LADY,Our Lady of the Road,SJ,,Meals & Bulk,CCFN,68.00,,10.00,48.00,40.00,71.00,336.00,67.50,54.00,640.50
7/13/2023,MFP,Mishawaka Food Pantry,SJ,,Bulk,CCFN,23.00,,5.00,,2.00,,,0.00,,30.00
7/13/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,90.00,,,112.00,90.00,108.00,18.00,0.00,,418.00
7/13/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,,,,,548.00,,,0.00,,548.00
7/13/2023,SH,Store House,SJ,,Meals & Bulk,CCFN,23.00,,5.00,127.00,67.00,122.00,,60.00,48.00,404.00
7/13/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,,,1.00,28.00,63.00,92.00,35.00,0.00,,219.00
7/13/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,7.00,,1.00,46.00,,,48.00,0.00,,102.00
7/13/2023,VINC,St. Vincent de Paul: Center,ELK,,Meals & Bulk,CCFN,23.00,,2.00,127.00,,108.00,30.00,150.00,120.00,440.00
7/14/2023,ELK,Elkhart Schools: Mary Beck,ELK,,Meals,Backpack,,,,,,,,600.00,480.00,600.00
7/14/2023,ELK,Elkhart Schoos: Beardsley Elementary,ELK,,Meals,Backpack,,,,,,,,600.00,480.00,600.00
7/14/2023,GCS,Goshen Schools: Goshen Middle School,ELK,,Meals,Backpack,,,,,,,,75.00,60.00,75.00
7/14/2023,GCS,Goshen Schools: Hay Park,ELK,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
7/14/2023,GCS,Goshen Schools: Pringle Park,ELK,,Meals,Backpack,,,,,,,,750.00,600.00,750.00
7/14/2023,GCS,Goshen Schools: Roxbury Park,ELK,,Meals,Backpack,,,,,,,,225.00,180.00,225.00
7/14/2023,GCS,Goshen Schools: Shanklin Park,ELK,,Meals,Backpack,,,,,,,,562.50,450.00,562.50
7/14/2023,BCP,Broadway Christian Parish,SJ,,Bread,CCFN,,,,,168.00,,,0.00,,168.00
7/14/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bread,CCFN,,,,,23.00,,,0.00,,23.00
7/14/2023,STA,St Augustine's Parish,SJ,,Bread,CCFN,,,,,84.00,,,0.00,,84.00
